Month,Business_Line_name,Cost_Center,Cost_Center_Name,Project_Name,Intercompany_Name,FS_Category,Account_Grouping,Account_Name,Analytical_Code_D,Currency,SumOfCurrentMonth,SumOfBudget
24-Oct,Corporate & Hold Co - BL,0000,None,Project 58,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1009 - Postage, Courier & Telecom",SAR,9478.330341,10426.16338
24-Oct,Corporate & Hold Co - BL,0000,None,Project 58,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,10381.1167,10381.1167
24-Oct,Corporate & Hold Co - BL,0000,None,Project 58,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,312976.9156,2816792.241
24-Oct,Corporate & Hold Co - BL,0000,None,Project 338,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,88127.63016,793148.6715
24-Oct,Corporate & Hold Co - BL,0000,None,Project 59,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1001 - Financial Consult.,SAR,45724.86535,45724.86535
24-Oct,Corporate & Hold Co - BL,0000,None,Project 59,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1002 - Legal Consult.,SAR,421750.9515,3795758.564
24-Oct,Corporate & Hold Co - BL,0000,None,Project 59,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1004 - Other Consult.,SAR,23852.67056,26237.93761
24-Oct,Corporate & Hold Co - BL,0000,None,Project 59,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1005 - Five Capital,SAR,153831.8779,153831.8779
24-Oct,Corporate & Hold Co - BL,0000,None,Project 59,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1006 - Bid Bond Comm.,SAR,3933.554758,35401.99282
24-Oct,Corporate & Hold Co - BL,0000,None,Project 59,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,94370.62074,103807.6828
24-Oct,Corporate & Hold Co - BL,0000,None,Project 59,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1008 - Meals & Entertain.,SAR,791292.9623,791292.9623
24-Oct,Corporate & Hold Co - BL,0000,None,Project 59,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1009 - Postage, Courier & Telecom",SAR,12970.48474,116734.3627
24-Oct,Corporate & Hold Co - BL,0000,None,Project 59,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,4446.831239,4891.514363
24-Oct,Corporate & Hold Co - BL,0000,None,Project 59,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,7668271.23,7668271.23
24-Oct,Corporate & Hold Co - BL,0000,None,Project 60,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1003 - Technical Consult.,SAR,18499.70467,18499.70467
24-Oct,Corporate & Hold Co - BL,0000,None,Project 60,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1004 - Other Consult.,SAR,8258.478755,74326.3088
24-Oct,Corporate & Hold Co - BL,0000,None,Project 60,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1005 - Five Capital,SAR,88466.43806,97313.08187
24-Oct,Corporate & Hold Co - BL,0000,None,Project 60,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,19895.99192,19895.99192
24-Oct,Corporate & Hold Co - BL,0000,None,Project 60,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1008 - Meals & Entertain.,SAR,817.2220826,7354.998743
24-Oct,Corporate & Hold Co - BL,0000,None,Project 60,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1009 - Postage, Courier & Telecom",SAR,81644.20108,89808.62118
24-Oct,Corporate & Hold Co - BL,0000,None,Project 60,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,498.0709156,498.0709156
24-Oct,Corporate & Hold Co - BL,0000,None,Project 60,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,1166189.662,10495706.96
24-Oct,Corporate & Hold Co - BL,0000,None,Project 61,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,89016.62478,801149.623
24-Oct,Corporate & Hold Co - BL,0000,None,Project 61,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1008 - Meals & Entertain.,SAR,392.3159785,431.5475763
24-Oct,Corporate & Hold Co - BL,0000,None,Project 61,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,7114.138241,7114.138241
24-Oct,Corporate & Hold Co - BL,0000,None,Project 62,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1001 - Financial Consult.,SAR,6615.798923,7277.378815
24-Oct,Corporate & Hold Co - BL,0000,None,Project 62,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1002 - Legal Consult.,SAR,294654.8366,294654.8366
24-Oct,Corporate & Hold Co - BL,0000,None,Project 62,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1004 - Other Consult.,SAR,21964.76661,197682.8995
24-Oct,Corporate & Hold Co - BL,0000,None,Project 62,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1005 - Five Capital,SAR,15678.207,17246.0277
24-Oct,Corporate & Hold Co - BL,0000,None,Project 62,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1006 - Bid Bond Comm.,SAR,204203.86,204203.86
24-Oct,Corporate & Hold Co - BL,0000,None,Project 62,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,19005.50269,171049.5242
24-Oct,Corporate & Hold Co - BL,0000,None,Project 62,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1008 - Meals & Entertain.,SAR,5072.239677,5579.463645
24-Oct,Corporate & Hold Co - BL,0000,None,Project 62,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1009 - Postage, Courier & Telecom",SAR,4725.709156,4725.709156
24-Oct,Corporate & Hold Co - BL,0000,None,Project 62,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,13853.35458,124680.1912
24-Oct,Corporate & Hold Co - BL,0000,None,Project 62,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,248179.1526,272997.0679
24-Oct,Corporate & Hold Co - BL,0000,None,Project 63,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1002 - Legal Consult.,SAR,1198.084979,10782.76481
24-Oct,Corporate & Hold Co - BL,0000,None,Project 63,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1006 - Bid Bond Comm.,SAR,19241.57989,21165.73788
24-Oct,Corporate & Hold Co - BL,0000,None,Project 63,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,94180.45422,94180.45422
24-Oct,Corporate & Hold Co - BL,0000,None,Project 63,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1008 - Meals & Entertain.,SAR,714.0716338,6426.644704
24-Oct,Corporate & Hold Co - BL,0000,None,Project 63,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1009 - Postage, Courier & Telecom",SAR,42669.40754,46936.34829
24-Oct,Corporate & Hold Co - BL,0000,None,Project 63,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,33676.03262,33676.03262
24-Oct,Corporate & Hold Co - BL,0000,None,Project 63,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,2183405.25,19650647.25
24-Oct,Corporate & Hold Co - BL,0000,None,Project 64,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,25566.82226,230101.4004
24-Oct,Corporate & Hold Co - BL,0000,None,Project 65,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,2033.182226,2033.182226
24-Oct,Corporate & Hold Co - BL,0000,None,Project 65,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,232.9443447,2096.499102
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 66,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/0000 - Other,SAR,854.5780969,854.5780969
24-Oct,Corporate & Hold Co - BL,0000,None,Project 66,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1009 - Postage, Courier & Telecom",SAR,581.6876122,5235.18851
24-Oct,Corporate & Hold Co - BL,0000,None,Project 66,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,528.4560144,581.3016158
24-Oct,Corporate & Hold Co - BL,0000,None,Project 67,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1002 - Legal Consult.,SAR,511.6696589,4605.02693
24-Oct,Corporate & Hold Co - BL,0000,None,Project 67,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1006 - Bid Bond Comm.,SAR,14631.85817,16095.04399
24-Oct,Corporate & Hold Co - BL,0000,None,Project 67,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,6941.310592,6941.310592
24-Oct,Corporate & Hold Co - BL,0000,None,Project 67,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,1614.452424,14530.07181
24-Oct,Corporate & Hold Co - BL,0000,None,Project 67,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,869822.0682,956804.275
24-Oct,Corporate & Hold Co - BL,0000,None,Project 67,Intercompany 137,"Prepaid, Interest and Other receivable (C) ",Current assets,Other receivables,12432/1003 - Accrual - Service Charges Income,SAR,50493.72711,454443.544
24-Oct,Corporate & Hold Co - BL,0000,None,Project 67,Intercompany 136,"Prepaid, Interest and Other receivable (C) ",Current assets,Other receivables,12432/1003 - Accrual - Service Charges Income,SAR,1262.359066,1388.594973
24-Oct,Corporate & Hold Co - BL,0000,None,Project 68,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1002 - Legal Consult.,SAR,678.0371035,6102.333932
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 69,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/0000 - Other,SAR,535.9066427,535.9066427
24-Oct,Corporate & Hold Co - BL,0000,None,Project 69,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1002 - Legal Consult.,SAR,195.2423698,1757.181329
24-Oct,Corporate & Hold Co - BL,0000,None,Project 69,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,54450.62837,59895.6912
24-Oct,Corporate & Hold Co - BL,0000,None,Project 70,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1002 - Legal Consult.,SAR,1488.330341,13394.97307
24-Oct,Corporate & Hold Co - BL,0000,None,Project 70,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1006 - Bid Bond Comm.,SAR,3394.874327,3734.361759
24-Oct,Corporate & Hold Co - BL,0000,None,Project 70,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,512.8366248,512.8366248
24-Oct,Corporate & Hold Co - BL,0000,None,Project 71,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,2686.956912,2955.652603
24-Oct,Corporate & Hold Co - BL,0000,None,Project 71,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,855.02693,855.02693
24-Oct,Corporate & Hold Co - BL,0000,None,Project 72,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1002 - Legal Consult.,SAR,516.7564333,568.4320766
24-Oct,Corporate & Hold Co - BL,0000,None,Project 72,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,800.8689408,800.8689408
24-Oct,Corporate & Hold Co - BL,0000,None,Project 72,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,436.2657092,3926.391382
